,open,close,high,low,volume
2014-03-27,37.1742831378,36.818816,37.3894327985,36.8001063171,35369200.0
2014-03-28,37.2210548005,37.698126,38.0161747136,37.1181557518,43472700.0
2014-03-31,37.8197331974,38.34358,38.820651192,37.7916719469,46886300.0
2014-04-01,38.4932506453,38.745815,38.9048412279,38.4184137829,32605000.0
2014-04-02,38.7645243001,38.680334,38.9703214602,38.5119552707,28666700.0
2014-04-03,38.6242102721,38.362285,38.6242102721,38.081654722,30139600.0
2014-04-04,38.5867915058,37.295887,38.7177518022,37.0807364049,51409600.0
2014-04-07,37.3800769816,37.230407,37.6700635065,37.1742835632,37559600.0
2014-04-08,37.1836353842,37.249116,37.3520141105,36.6691457672,35918600.0
2014-04-09,37.3520148754,37.857152,37.9319851201,37.3052439415,27398700.0
2014-04-10,37.8290864937,36.818816,38.0629458374,36.5662469734,45960800.0
2014-04-11,36.4820580842,36.678499,37.2210545552,36.4820580842,34330200.0
2014-04-14,36.584957318,36.650437,36.8655876001,36.3885164012,32006600.0
2014-04-15,36.8001066727,37.183636,37.3800769151,36.528828896,33968700.0
2014-04-16,37.4736223556,37.791672,37.8103770058,37.3333058132,30615800.0
2014-04-17,37.426848,37.426848,37.6045839099,36.9591293063,36688400.0
2014-04-21,37.539102973,37.361368,37.557812656,37.221054264,22221200.0
2014-04-22,37.3800760728,37.408142,37.5484547981,37.258472022,27056700.0
2014-04-23,37.4081420152,37.127508,37.4081420152,36.921713651,24602800.0
2014-04-24,37.1742834495,37.286535,37.3894331121,36.762688195,42381600.0
2014-04-25,37.6887731414,37.333306,38.0535927858,37.1836360185,56876800.0
2014-04-28,37.5484557088,38.231325,38.6242105727,37.5016847749,50610200.0
2014-04-29,38.446475063,37.894567,38.530665364,37.782315448,29636200.0
2014-04-30,37.791672,37.791672,37.8852138671,37.576517661,35458700.0
2014-05-01,37.6420018409,37.417495,37.7542533904,37.3707240667,28787400.0
2014-05-02,37.7074810359,37.127508,37.7355432214,37.0994458145,43416600.0
2014-05-05,36.9684853644,36.884296,37.0807369149,36.7626882048,22460900.0
2014-05-06,36.7533355974,36.538185,36.8094590339,36.4352868882,27112400.0
2014-05-07,36.6878553285,36.87494,36.959129365,36.0236919761,41744500.0
2014-05-08,36.80010672,37.080737,37.3239535264,36.453995823,32120400.0
2014-05-09,36.987195,36.987195,37.277177782,36.8281687743,29647600.0
2014-05-12,37.1742833381,37.389433,37.4362039335,37.0900939739,22782600.0
2014-05-13,37.6061006813,38.077119,38.1524838151,37.5401581167,27004800.0
2014-05-14,37.9640753719,37.907556,38.1053827509,37.7285662136,18818700.0
2014-05-15,37.7662488369,37.304649,38.0582820789,37.2198657025,37793200.0
2014-05-16,37.3705913705,37.521321,37.5307394823,36.9937786011,29867100.0
2014-05-19,37.314071814,37.445956,37.511898564,37.1727644356,24537400.0
2014-05-20,37.380014,37.380014,37.6249425852,37.1727649965,21320900.0
2014-05-21,37.4930577838,38.011177,38.011177,37.4365384108,22398700.0
2014-05-22,37.9546567859,37.775667,38.0111761576,37.5401578424,20201800.0
2014-05-23,38.0300181597,37.794509,38.0300181597,37.6814655454,18020000.0
2014-05-27,37.9263926217,37.860451,37.9263926217,37.5024789667,26160600.0
2014-05-28,37.813349705,37.690884,37.8604515369,37.5118989229,25711500.0
2014-05-29,37.8227729227,38.001758,38.0111764823,37.5966822454,19888200.0
2014-05-30,38.1053819436,38.566978,38.5952409825,37.916973679,34567600.0
2014-06-02,38.5764008605,38.425675,38.7082850464,38.3220500289,18504300.0
2014-06-03,38.246685531,37.954657,38.3220503459,37.9169745925,18068900.0
2014-06-04,37.8792920284,37.982917,38.0300178896,37.5495810913,23209000.0
2014-06-05,38.2372672251,38.821329,38.8590114076,38.0582821476,31865200.0
2014-06-06,39.075679,39.075679,39.2452455916,38.8495920953,24060500.0
2014-06-09,38.9908954544,38.877852,39.0756796937,38.6423428408,15019200.0
2014-06-10,38.6517611871,38.727126,38.7742268885,38.4916168474,15117700.0
2014-06-11,38.557558621,38.491617,38.689443747,38.4068327627,18040000.0
2014-06-12,38.444515481,38.227848,38.5104580445,37.9546564376,29818900.0
2014-06-13,38.7177033548,38.84017,39.1604624521,38.4916173912,26310000.0
2014-06-16,38.6611840938,39.09452,39.198144971,38.6611840938,24205300.0
2014-06-17,38.8966936539,39.264087,39.4807554263,38.0017579074,22518600.0
2014-06-18,39.1981445933,39.235827,39.3206102956,38.7930679057,27097000.0
2014-06-19,39.1604630824,39.103939,39.3488704102,38.9343761731,19828200.0
2014-06-20,39.0474195157,39.264087,39.4053943795,38.9814769512,47764900.0
2014-06-23,39.311188592,39.55612,39.5655384822,39.2735061847,18743900.0
2014-06-24,39.4053938139,39.330029,39.5090150163,39.1510429837,26509100.0
2014-06-25,39.282927801,39.593798,39.6126387323,39.0568371293,20049100.0
2014-06-26,39.4995957495,39.301769,39.5090151738,39.0285774363,23604400.0
2014-06-27,39.198145493,39.801048,39.8387304076,39.103939003,74640000.0
2014-06-30,39.7256823853,39.282928,39.7633647922,39.282928,30793100.0
2014-07-01,39.4336545177,39.443073,39.7068460841,39.2735064056,26917000.0
2014-07-02,39.3111878916,39.471336,39.471336,39.1227796268,20208100.0
2014-07-03,39.4807549708,39.37713,39.5561197849,39.151043094,15969300.0
2014-07-07,39.3300293246,39.55612,39.6785819359,39.2923469173,21952400.0
2014-07-08,39.4430722957,39.358289,39.5655379982,39.1981446588,31218200.0
2014-07-09,39.5466982432,39.254665,39.5561204937,39.1227808121,18445900.0
2014-07-10,38.9720542796,39.273506,39.5655382961,38.6706025593,21854700.0
2014-07-11,39.2829286541,39.650322,39.650322,39.0756796522,24083000.0
2014-07-14,39.7727878151,39.697423,39.989456242,39.6032212202,21881100.0
2014-07-15,39.8764125461,39.989456,40.0082967327,39.5937987302,28748700.0
2014-07-16,40.0459747418,41.524976,41.7416434801,40.0177155273,63318000.0
2014-07-17,42.8155655797,41.94889,43.0604932183,41.6851206868,82180300.0
2014-07-18,42.061937361,42.099616,42.2409224364,41.6851208254,43407500.0
2014-07-21,41.9771536824,42.240923,42.5423747252,41.6568612244,37604400.0
2014-07-22,42.391648343,42.231504,42.5329557216,42.0054133248,43095800.0
2014-07-23,42.815566134,42.269183,42.815566134,42.0336738405,52362900.0
2014-07-24,42.3257055268,41.826428,42.3916480905,41.751063186,30725300.0
2014-07-25,41.7322217321,41.92063,42.0713558607,41.7322217321,26737700.0
2014-07-28,41.7887462896,41.421352,41.9300489595,41.3836695924,29684200.0
2014-07-29,41.3648286748,41.345987,41.5343952692,41.1104778411,27763100.0
2014-07-30,41.5155540622,41.053958,41.5438132768,40.7807664367,31921400.0
2014-07-31,40.8655500009,40.658301,41.1575794725,40.5829399536,31537500.0
2014-08-01,40.705400929,40.37569,40.7430833354,40.1307576556,31170300.0
2014-08-04,40.4793152293,40.856128,40.9503335478,40.3285893674,34277400.0
2014-08-05,40.7996074834,40.58294,40.9409110941,40.3474308419,26266400.0
2014-08-06,40.262647,40.262647,40.6677189782,39.7633647656,24634000.0
2014-08-07,40.3568487189,40.724243,40.931491998,40.1778636456,30314900.0
2014-08-08,40.7242431566,40.695983,40.8090264526,40.4227914377,28942700.0
2014-08-11,40.7525023712,40.695983,40.9314921554,40.5264154661,20351600.0
2014-08-12,40.5452583501,40.997435,41.0633775655,40.5075759421,21431100.0
2014-08-13,41.1481594688,41.524976,41.6191777777,40.9974336099,22889500.0
2014-08-14,41.5249769227,41.703962,41.8452656117,41.4590305898,19313200.0
2014-08-15,41.9959942525,42.193821,42.2974459699,41.8264276616,41611300.0
2014-08-18,42.33512489,42.495273,42.495273,42.0901963101,26891100.0
2014-08-19,42.6279807131,42.969233,42.978710308,42.4952728069,28139500.0
2014-08-20,42.97871,42.609022,43.0355871186,42.561626929,24770500.0
2014-08-21,42.5047503037,42.864961,42.8933976638,42.4952729957,22285500.0
2014-08-22,42.9881872841,42.798607,43.1019405733,42.7227714739,18294500.0
2014-08-25,43.0355874808,42.817562,43.0735014525,42.6943351934,16910000.0
2014-08-26,42.9502739617,42.665895,43.035587745,42.5995415204,14873100.0
2014-08-27,42.5616274555,42.533187,42.6564175988,42.4289148091,21287900.0
2014-08-28,42.4194374015,42.542668,42.637459091,42.286729495,17657600.0
2014-08-29,42.7417300698,43.064023,43.0735012559,42.5237093296,21607600.0
2014-09-02,43.0640229297,42.74173,43.0924595932,42.5142272126,22976800.0
2014-09-03,42.2108942303,42.6185,42.7606899551,42.2108942303,33684500.0
2014-09-04,42.4099601884,42.902875,42.9123560998,42.3910008326,26475500.0
2014-09-05,42.7606896377,43.519025,43.5379834078,42.7606896377,36939400.0
2014-09-08,43.6232958811,44.049861,44.3626728295,43.5948601656,45736700.0
2014-09-09,44.049860934,44.324755,44.5238211232,44.0024620713,40302400.0
2014-09-10,44.3816325922,44.400591,44.4953820909,43.8697546345,27302400.0
2014-09-11,44.3058005963,44.552258,44.552258,44.0498611449,29216400.0
2014-09-12,44.4669453333,44.267883,44.5712165758,44.1730881176,38244700.0
2014-09-15,44.1162151643,43.83184,44.2773597321,43.6991273559,37667600.0
2014-09-16,43.9740254079,44.324755,44.4100678341,43.8792352659,27910600.0
2014-09-17,43.8507958002,44.097257,44.2584025201,43.822360084,38311900.0
2014-09-18,44.1636111645,44.248924,44.391113955,44.0403805654,35556600.0
2014-09-19,44.37215447,45.045177,45.0925730196,44.1730883441,202522400.0
2014-09-22,44.8366329952,44.609134,44.9124685214,44.5332994217,38686100.0
2014-09-23,44.4100680674,44.135174,44.5332996131,44.0498611655,33430300.0
2014-09-24,44.2015278848,44.628093,44.6565296632,43.926630029,26582700.0
2014-09-25,44.4385081148,43.642255,44.6375704455,43.6327739004,33077400.0
2014-09-26,43.5379832159,43.992985,44.1920473326,43.3768348549,27078800.0
2014-09-29,43.5853785781,44.021421,44.1351733402,43.376834201,26091000.0
2014-09-30,43.9550663078,43.945589,44.0593384957,43.613814029,33033100.0
2014-10-01,43.860275642,43.509547,44.106733991,43.4621471897,38088400.0
2014-10-02,43.4431932188,43.376835,43.6991279315,43.2630855015,25119400.0
2014-10-03,43.5853797566,43.689651,43.888713335,43.2346501584,32453200.0
2014-10-06,43.7180876639,43.689651,43.888713335,43.528502637,20604000.0
2014-10-07,43.4716296216,43.158814,43.5379831003,43.0545418102,25723700.0
2014-10-08,43.1114184658,44.343714,44.4479852408,42.9787096139,33031000.0
2014-10-09,44.0782981495,43.462148,44.3626733187,43.3578805487,34422800.0
2014-10-10,43.225167035,41.736933,43.718086576,41.6611012661,51978100.0
2014-10-13,41.5378705669,41.376726,42.2393325878,41.225058741,37100200.0
2014-10-14,41.5852659046,41.452558,42.0687071917,41.2914124842,38115700.0
2014-10-15,40.7605765673,40.96912,41.1302645697,39.9074463247,60218700.0
2014-10-16,40.3150528761,40.514119,40.8364119297,40.0211994537,49040400.0
2014-10-17,40.9501612379,41.357767,41.6516204211,40.5615138833,40683300.0
2014-10-20,40.8174522702,41.784332,41.8412043787,40.5804721766,34527900.0
2014-10-21,42.0497493978,42.542668,42.637459091,41.8886010358,36433800.0
2014-10-22,42.6564176959,42.068708,42.7227721234,41.9265189931,33570900.0
2014-10-23,42.2962068957,42.675376,43.082982716,42.2108940605,45451900.0
2014-10-24,44.3911132127,43.727568,44.4574676392,42.8270426927,61076700.0
2014-10-27,43.3294399745,43.519025,43.6991279778,43.3294399745,30371300.0
2014-10-28,43.4716292176,44.06882,44.0782973079,43.3863154362,29049800.0
2014-10-29,44.0214213322,44.192047,44.267882526,43.9266302425,30276100.0
2014-10-30,43.9076724532,43.651733,43.9076724532,43.3863162388,30073900.0
2014-10-31,44.4953819003,44.504863,44.5238214077,44.0593394714,35849700.0
2014-11-03,44.4479857896,44.969342,44.9883004077,44.2963194763,23130400.0
2014-11-04,44.8366325522,45.092572,45.2442392592,44.7892374816,21530800.0
2014-11-05,45.3105928818,45.36747,45.4053877628,44.7987149324,22449600.0
2014-11-06,45.3674698886,46.163723,46.3153902593,45.3011154627,33037800.0
2014-11-07,46.3722629949,46.144764,46.3722629949,45.7750760005,28000600.0
2014-11-10,46.1163289498,46.343827,46.5902891456,46.0215340668,36370100.0
2014-11-11,46.3059086445,46.324868,46.4007035262,46.1163283603,23445200.0
2014-11-12,46.0310144131,46.239555,46.3722629047,45.9930966501,22722100.0
2014-11-13,46.267994696,47.026331,47.0642487631,46.1732007622,26210400.0
2014-11-14,47.1495612597,46.997894,47.4434137317,46.8177862853,29081700.0
2014-11-17,46.836745929,46.884141,47.1211210948,46.5808064787,30318600.0
2014-11-18,46.8650657108,46.493046,47.0558464927,46.4548890805,23995500.0
2014-11-19,46.4167326724,45.997018,46.502583596,45.7203862924,26177500.0
2014-11-20,45.7871586491,46.454889,46.454889,45.6631508072,21510600.0
2014-11-21,46.7601361113,45.768081,46.7887521318,45.3769823504,42884800.0
2014-11-24,45.7776215632,45.39606,45.7871586468,45.2052792184,35434200.0
2014-11-25,45.4628338862,45.281594,45.7585435792,45.2625160168,28008000.0
2014-11-26,45.300672131,45.548684,45.7776217017,45.1003504497,27163600.0
2014-11-28,45.7394648801,45.605919,45.9779396659,45.4151391713,21534400.0
2014-12-01,45.6726915477,46.378575,46.5311988616,45.510526787,31191600.0
2014-12-02,46.588434632,46.225952,46.7887525003,45.977940128,25773500.0
2014-12-03,46.206873832,45.863473,46.2641087349,45.6059192758,23534800.0
2014-12-04,46.1591784331,46.588434,46.7982927647,45.9779395043,30320400.0
2014-12-05,46.5693565683,46.187795,46.7124423949,46.1496418956,27313400.0
2014-12-08,46.0351706575,45.50099,46.1210215802,45.2625152146,26663100.0
2014-12-09,44.9381893674,45.39606,45.7108448079,44.8809535113,24330500.0
2014-12-10,45.3865224069,44.737871,45.4628324293,44.5470902205,30431800.0
2014-12-11,44.9095738921,44.995421,45.5391473311,44.5280123243,29060400.0
2014-12-12,44.6234012369,44.785566,45.5296063823,44.5184713766,34248400.0
2014-12-15,45.0240404064,44.518471,45.4723701409,44.404004057,29247800.0
2014-12-16,43.7839722687,43.078085,44.203685981,43.0494689798,47801400.0
2014-12-17,42.9731547403,43.631348,43.8316658629,42.8300727329,34970900.0
2014-12-18,44.432624699,45.329288,45.329288,44.2036869933,40105600.0
2014-12-19,45.4342169797,45.462833,45.8825467137,44.9954205137,64551200.0
2014-12-22,45.577300217,45.768081,45.9016259265,45.5105272768,26566000.0
2014-12-23,46.1401001615,46.216414,46.5502767891,45.9111662771,23648100.0
2014-12-24,46.3976535737,45.920704,46.3976535737,45.8634729129,11437800.0
2014-12-26,46.1782575928,45.672692,46.1782575928,45.6154570974,13197800.0
2014-12-29,45.5009897842,45.262515,45.5772998074,45.0812713023,14439500.0
2014-12-30,45.2529746888,44.852338,45.4246765357,44.6806361531,16384700.0
2014-12-31,44.5757068053,44.308616,45.2529742407,44.308616,21552500.0
